date,taxi_trips,fhv_trips,log_taxi,log_fhv,d1_taxi,d1_fhv,d7_taxi,d7_fhv,final_taxi,final_fhv
2020-09-01,39688,45404,10.588804153980885,10.72335548587523,0.09700229799056714,0.06158865784137468,0.1155018118413178,-0.02419549990736236,-0.01849951385075066,0.08578415774873704
2020-09-02,41527,46371,10.634099097078431,10.744429542820429,0.04529494309754689,0.02107405694519926,0.0207416358755097,0.03146808806486767,0.02455330722203719,-0.010394031119668412
2020-09-03,43060,47787,10.670349770918355,10.774508914962748,0.03625067383992331,0.03007937214231937,-0.024859052643700252,0.004492391560523501,0.06110972648362356,0.02558698058179587
2020-09-04,41981,47247,10.64497241395799,10.76314443884269,-0.02537735696036414,-0.011364476120057532,0.03390501154808234,0.013242154982785692,-0.05928236850844648,-0.024606631102843224
2020-09-05,30987,35304,10.341323040674743,10.471751550949383,-0.3036493732832479,-0.2913928878933074,-0.3521414426668965,-0.31412328324679883,0.048492069383648584,0.022730395353491417
2020-09-06,25360,29189,10.140928408551162,10.281547204953691,-0.20039463212358122,-0.19020434599569214,-0.03466079756075935,-0.13334667091176122,-0.16573383456282187,-0.056857675083930914
2020-09-07,25354,29468,10.140691787498673,10.291060207802705,-2.366210524886725e-4,0.009513002849013574,0.28532498693526165,0.4308838228114844,-0.2855616079877503,-0.42137081996247083
2020-09-08,43457,47140,10.679527222435633,10.760877176490123,0.53883543493696,0.46981696868741807,0.09700229799056714,0.06158865784137468,0.4418331369463928,0.4082283108460434
2020-09-09,47655,47229,10.771742835371727,10.762763389682739,0.09221561293609426,0.0018862131926162817,0.04529494309754689,0.02107405694519926,0.04692066983854737,-0.019187843752582978
2020-09-10,48295,48172,10.785083314613397,10.78253321838037,0.013340479241669811,0.019769828697631553,0.03625067383992331,0.03007937214231937,-0.022910194598253497,-0.010309543444687819
2020-09-11,50521,47668,10.83014437040946,10.772015592210696,0.04506105579606334,-0.010517626169674443,-0.02537735696036414,-0.011364476120057532,0.07043841275642748,8.468499503830884e-4
2020-09-12,41372,35512,10.630359602497695,10.477625946513871,-0.19978476791176547,-0.2943896456968247,-0.3036493732832479,-0.2913928878933074,0.10386460537148245,-0.0029967578035172693
2020-09-13,29470,27816,10.29112807573174,10.233366673687698,-0.33923152676595514,-0.24425927282617366,-0.20039463212358122,-0.19020434599569214,-0.13883689464237392,-0.05405492683048152
2020-09-14,44625,46738,10.70604951908194,10.752312817275751,0.41492144335020065,0.5189461435880531,-2.366210524886725e-4,0.009513002849013574,0.4151580644026893,0.5094331407390396
2020-09-15,49742,46605,10.814604925636285,10.749463110495258,0.10855540655434481,-0.002849706780493122,0.53883543493696,0.46981696868741807,-0.43028002838261514,-0.4726666754679112
2020-09-16,51389,47588,10.847179420758222,10.770335907596417,0.032574495121936664,0.02087279710115908,0.09221561293609426,0.0018862131926162817,-0.059641117814157596,0.018986583908542798
2020-09-17,53075,47047,10.879461286571457,10.75890238102528,0.032281865813235555,-0.011433526571137165,0.013340479241669811,0.019769828697631553,0.018941386571565744,-0.031203355268768718
2020-09-18,54215,48177,10.900712901906282,10.782637007729601,0.021251615334824336,0.02373462670432147,0.04506105579606334,-0.010517626169674443,-0.023809440461239006,0.034252252873995914
2020-09-19,43830,36322,10.688073793412855,10.500178897278444,-0.21263910849342693,-0.28245811045115765,-0.19978476791176547,-0.2943896456968247,-0.012854340581661461,0.011931535245667035
2020-09-20,33839,27827,10.429369262456103,10.233762051368387,-0.25870453095675217,-0.2664168459100562,-0.33923152676595514,-0.24425927282617366,0.08052699580920297,-0.022157573083882554
2020-09-21,46215,46621,10.741059699698878,10.74980636238115,0.3116904372427758,0.516044311012763,0.41492144335020065,0.5189461435880531,-0.10323100610742486,-0.0029018325752900864
2020-09-22,51190,46053,10.843299479451629,10.73754818614131,0.10223977975275034,-0.012258176239839713,0.10855540655434481,-0.002849706780493122,-0.006315626801594476,-0.009408469459346591
2020-09-23,54777,47819,10.911025676804842,10.775178329041257,0.06772619735321328,0.03763014289994615,0.032574495121936664,0.02087279710115908,0.035151702231276616,0.01675734579878707
